temperature,rain_1h,snow_1h,clouds_percentage,population_density,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday,date_time_1,date_time_2,date_time_3,date_time_4
287.82,0.0,0.0,56,6291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
300.39,0.0,0.0,1,5053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
300.92,0.0,0.0,1,3068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
292.89,0.51,0.0,90,5341,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
282.22,0.0,0.0,75,6746,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
271.15,0.0,0.0,90,260,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
256.47,0.0,0.0,20,4452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
285.42,0.0,0.0,5,5827,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
273.65,0.0,0.0,90,5406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
272.51,0.0,0.0,1,5131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
291.3,0.0,0.0,75,3280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
285.29,0.0,0.0,90,6303,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
266.82,0.0,0.0,90,1779,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
263.26,0.0,0.0,1,2977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
264.72,0.0,0.0,90,1739,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
270.82,0.0,0.0,90,5032,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
280.19,0.0,0.0,100,6798,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
267.14,0.0,0.0,90,4350,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
266.08,0.0,0.0,5,6351,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
293.41,0.0,0.0,90,900,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
294.92,0.0,0.0,40,4573,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
295.37,0.0,0.0,40,5196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
285.52,0.0,0.0,75,2781,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
266.19,0.0,0.0,1,1300,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
271.86,0.0,0.0,1,6067,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
286.88,0.0,0.0,92,3179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
291.35,0.3,0.0,1,5538,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
289.872,0.0,0.0,92,4908,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
284.49,0.0,0.0,75,443,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
265.72,0.0,0.0,90,2453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
294.95,0.0,0.0,75,2626,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
293.65,0.6,0.0,0,5524,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
294.94,0.0,0.0,1,4899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
301.29,0.0,0.0,5,3139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
290.44,0.0,0.0,90,392,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
272.15,0.0,0.0,1,1252,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
249.76,0.0,0.0,1,1872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
279.26,0.0,0.0,90,1825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
277.0,0.0,0.0,75,3229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
283.71,0.0,0.0,1,3543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
269.81,0.0,0.0,40,3635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
278.45,0.0,0.0,90,6326,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274.42,0.25,0.0,8,2298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
271.49,0.0,0.0,64,5375,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
299.79,0.0,0.0,5,3381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274.62,0.0,0.0,90,2769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
291.27,0.0,0.0,75,4725,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
270.58,0.0,0.0,90,4806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
295.6,0.0,0.0,88,895,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
277.88,0.0,0.0,75,5834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
265.68,0.0,0.0,90,665,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
285.48,0.0,0.0,1,4874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
274.48,0.0,0.0,90,5154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
292.91,0.0,0.0,1,5192,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
276.07,0.0,0.0,90,5310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
281.22,0.0,0.0,90,2135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
296.64,0.0,0.0,40,6054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
271.36,0.0,0.0,90,599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
256.05,0.0,0.0,20,3092,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
268.72,0.0,0.0,40,539,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
285.5,0.0,0.0,90,5004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
284.27,0.0,0.0,90,2336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
294.44,0.0,0.0,40,5120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
261.53,0.0,0.0,90,3559,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
284.22,0.0,0.0,20,4582,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
291.77,0.0,0.0,20,2097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
277.08,0.0,0.0,1,4787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
278.58,0.0,0.0,1,536,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
270.15,0.0,0.0,90,2147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
289.58,0.0,0.0,40,5982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
276.15,0.0,0.0,75,3465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
279.15,0.0,0.0,75,5829,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
273.59,0.0,0.0,90,5789,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
295.3,0.0,0.0,40,5268,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
295.32,0.0,0.0,92,5780,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
296.1,0.0,0.0,75,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
257.81,0.0,0.0,1,1827,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
298.11,0.0,0.0,40,4357,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
273.36,0.0,0.0,1,5492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
295.65,0.0,0.0,5,4489,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
292.86,0.0,0.0,90,4584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
294.45,0.0,0.0,1,371,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
279.64,0.0,0.0,1,3119,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
276.15,0.0,0.0,90,818,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
293.08,0.0,0.0,1,5720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
279.57,0.0,0.0,64,4677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
285.38,0.0,0.0,1,426,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
287.15,0.0,0.0,75,1105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
277.64,0.0,0.0,64,4099,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
284.09,0.0,0.0,1,3849,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
299.62,0.0,0.0,75,4788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
271.65,0.0,0.0,90,1117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
293.16,1.52,0.0,90,356,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
289.64,0.0,0.0,90,3029,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
287.39,0.25,0.0,90,2650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
267.58,0.0,0.0,1,6838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
259.91,0.0,0.0,1,5532,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
285.72,0.0,0.0,40,4999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
295.95,0.0,0.0,1,672,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
264.67,0.0,0.0,64,5069,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
278.25,0.0,0.0,1,323,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
273.95,0.0,0.0,90,3001,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
269.86,0.0,0.0,75,6046,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
282.74,0.0,0.0,98,263,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
257.01,0.0,0.0,90,3307,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
290.15,0.0,0.0,75,373,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
290.14,0.0,0.0,1,2746,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
267.22,0.0,0.0,90,335,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
278.81,0.0,0.0,90,1231,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
301.01,0.0,0.0,20,5137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
273.15,0.0,0.0,90,325,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
284.38,0.0,0.0,90,6368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
288.35,0.0,0.0,1,822,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
246.47,0.0,0.0,13,737,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
295.27,0.0,0.0,40,2257,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274.36,0.0,0.0,90,2885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
255.74,0.0,0.0,64,2812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
294.42,0.0,0.0,1,5723,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
273.02,0.0,0.0,90,815,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
267.65,0.0,0.0,1,6608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
302.45,0.0,0.0,0,3666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
267.53,0.0,0.0,64,4634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
297.41,0.0,0.0,40,3375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
264.65,0.0,0.0,64,2789,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
271.73,0.0,0.0,90,2169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
277.81,0.0,0.0,90,3421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
276.55,0.0,0.0,90,894,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
292.81,0.0,0.0,8,5096,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
287.35,0.0,0.0,90,6799,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
280.49,0.0,0.0,90,808,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
291.22,0.0,0.0,90,4165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
256.15,0.0,0.0,90,4539,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
290.35,0.0,0.0,90,5268,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
304.08,0.0,0.0,75,5817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
294.14,0.0,0.0,5,4505,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
272.52,0.0,0.0,90,3599,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
295.35,0.0,0.0,90,7042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
294.79,0.0,0.0,75,4791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
289.28,0.0,0.0,75,3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
290.72,0.0,0.0,0,818,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
291.84,0.0,0.0,90,444,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
286.832,0.0,0.0,92,4294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
251.51,0.0,0.0,1,3437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
290.823,0.0,0.0,24,836,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
292.65,0.0,0.0,1,3654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
288.15,0.0,0.0,75,6517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
273.29,0.0,0.0,40,5207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
291.7,0.0,0.0,1,321,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
293.55,0.0,0.0,1,5646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
293.82,0.0,0.0,90,397,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
295.4,8.4,0.0,90,3628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
283.86,0.0,0.0,75,2859,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
289.85,0.0,0.0,90,5020,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
292.87,0.0,0.0,1,4910,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
286.12,0.0,0.0,92,412,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
288.36,0.0,0.0,90,4982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
289.4,0.0,0.0,36,6171,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
276.29,0.0,0.0,90,2107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
290.02,0.25,0.0,90,581,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
267.73,0.0,0.0,90,5156,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
269.4,0.0,0.0,90,3216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
250.14,0.0,0.0,89,580,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
302.25,0.0,0.0,1,5394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
282.94,0.0,0.0,90,5923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
288.41,0.0,0.0,75,594,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
289.49,0.0,0.0,40,358,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
280.08,0.0,0.0,90,293,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
254.57,0.0,0.0,1,605,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
282.21,0.0,0.0,90,4479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
268.48,0.0,0.0,90,4370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
270.94,0.0,0.0,75,2047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
268.42,0.0,0.0,90,707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
290.0,0.0,0.0,1,390,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
290.81,0.0,0.0,20,2373,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
284.51,0.0,0.0,1,347,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
292.67,0.0,0.0,1,870,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
264.38,0.0,0.0,40,5311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
287.65,0.0,0.0,90,4693,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
294.21,0.0,0.0,75,384,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
269.62,0.0,0.0,40,3826,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
271.0,0.0,0.0,1,4149,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
300.42,0.0,0.0,88,682,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
284.54,0.0,0.0,90,417,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
288.3,0.0,0.0,40,3412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
297.62,0.0,0.0,75,4948,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
293.1,0.0,0.0,1,2784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
293.92,0.0,0.0,76,4881,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
279.71,0.59,0.0,90,3283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
261.82,0.0,0.0,1,4284,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
290.14,1.78,0.0,90,1050,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
288.82,0.0,0.0,1,3976,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
285.02,0.0,0.0,1,5844,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
280.16,0.0,0.0,1,440,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
289.94,0.0,0.0,100,4557,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
272.55,0.0,0.0,90,2519,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274.98,0.0,0.0,90,1858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
263.49,0.0,0.0,75,3806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
270.55,0.0,0.0,90,6796,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
290.54,0.0,0.0,40,3032,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
282.51,0.0,0.0,90,5551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
289.35,0.0,0.0,90,6083,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
260.72,0.0,0.0,90,660,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
287.91,0.0,0.0,1,2954,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
294.92,0.0,0.0,90,272,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
270.35,0.0,0.0,90,5611,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
304.07,0.0,0.0,40,4320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
276.81,0.0,0.0,75,1100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
301.06,0.0,0.0,80,3193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
272.68,0.0,0.0,90,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
298.02,0.0,0.0,75,6244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
266.95,0.0,0.0,90,3239,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
293.69,0.0,0.0,1,1152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
270.68,0.0,0.0,90,4376,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
288.35,0.0,0.0,75,4950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
274.08,0.38,0.0,64,2217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
280.89,0.0,0.0,40,5709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
295.37,0.0,0.0,75,6240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
292.86,0.51,0.0,90,337,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
302.47,0.0,0.0,20,5555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
275.15,0.0,0.0,1,3075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274.94,0.0,0.0,90,568,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
288.27,0.0,0.0,1,308,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
289.78,0.0,0.0,76,2040,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
263.77,0.0,0.0,64,4703,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
299.38,0.0,0.0,1,5579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
299.01,0.0,0.0,1,397,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
270.51,0.0,0.0,1,978,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
281.21,0.0,0.0,90,5958,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
254.14,0.0,0.0,1,1033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
289.08,0.0,0.0,1,4457,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
281.13,0.0,0.0,20,3176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
290.87,0.0,0.0,20,3013,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
268.55,0.0,0.0,90,5056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
274.28,0.0,0.0,90,2940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
265.75,0.0,0.0,90,6143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
265.191,0.0,0.0,0,4440,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
302.97,0.0,0.0,0,6269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
300.99,0.0,0.0,1,6731,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
256.76,0.0,0.0,90,516,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
278.58,0.0,0.0,90,727,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
300.95,0.0,0.0,1,5734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
268.28,0.0,0.0,64,3347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
264.45,0.0,0.0,90,752,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
280.29,0.0,0.0,20,3709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
270.86,0.0,0.0,90,889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
277.96,0.0,0.0,75,3186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
265.41,0.0,0.0,75,4048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
297.51,0.0,0.0,1,1117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
273.08,0.0,0.0,90,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
291.94,0.0,0.0,1,643,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
275.52,0.0,0.0,90,1367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274.79,0.0,0.0,90,4776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
295.17,0.0,0.0,1,4612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
293.43,0.0,0.0,1,4258,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
270.4,0.0,0.0,40,2278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
294.12,0.0,0.0,24,2764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274.82,0.0,0.0,90,5425,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
292.08,0.0,0.0,75,6326,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
288.65,0.0,0.0,90,1106,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
290.45,0.0,0.0,75,212,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
284.2,0.0,0.0,0,4045,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
294.87,0.0,0.0,5,3128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
289.42,0.0,0.0,1,6138,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
275.28,0.0,0.0,90,4072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
276.23,0.0,0.0,90,7022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
278.61,0.0,0.0,1,5013,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
275.27,0.0,0.0,40,4825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
295.56,0.0,0.0,1,4425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
281.03,0.0,0.0,1,2181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
288.61,0.38,0.0,92,4913,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
298.21,0.0,0.0,40,2805,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
279.67,0.65,0.0,90,314,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
272.41,0.0,0.0,90,3882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
292.21,0.0,0.0,90,1485,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
276.25,0.0,0.0,40,1946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274.98,0.0,0.0,90,690,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
285.72,0.0,0.0,1,699,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
276.1,0.0,0.0,90,1181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
298.94,0.0,0.0,1,2491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
301.01,0.0,0.0,75,4157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
290.99,0.0,0.0,90,557,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
278.16,0.0,0.0,90,3092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
293.55,0.0,0.0,1,366,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
