temperature,rain_1h,snow_1h,clouds_percentage,population_density,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday,date_time_1,date_time_2,date_time_3,date_time_4
289.53,0.0,0.0,1,2503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
267.79,0.0,0.0,90,4906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
283.48,0.0,0.0,90,3048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
291.2,7.11,0.0,90,2740,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
297.89,0.0,0.0,1,2802,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
250.68,0.0,0.0,40,2597,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
281.54,0.0,0.0,90,5101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
253.14,0.0,0.0,1,1448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
297.51,0.0,0.0,40,6511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
275.02,0.0,0.0,90,6314,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
294.62,0.0,0.0,0,3457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
258.81,0.0,0.0,1,2719,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
291.55,0.0,0.0,0,2031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
278.55,0.0,0.0,90,4690,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
271.79,0.0,0.0,1,372,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
262.35,0.0,0.0,1,2838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
284.29,0.0,0.0,75,350,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
288.68,0.0,0.0,90,555,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
271.23,0.0,0.0,1,1205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274.84,0.0,0.0,90,5126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
287.11,0.0,0.0,40,4827,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
249.39,0.0,0.0,75,6158,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
272.23,0.0,0.0,1,434,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
297.82,0.0,0.0,75,3604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
284.15,0.0,0.0,90,4558,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
270.4,0.0,0.0,90,5496,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
295.15,0.0,0.0,1,4976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
274.15,0.0,0.0,90,1385,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
294.232,0.0,0.0,24,5390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
293.44,0.0,0.0,90,315,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
259.06,0.0,0.0,75,633,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
291.86,0.0,0.0,75,2689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
289.82,0.0,0.0,1,3008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
280.16,0.0,0.0,1,432,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
291.01,0.0,0.0,1,6325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
273.22,0.0,0.0,1,352,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
272.58,0.0,0.0,90,571,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
275.29,0.0,0.0,1,1581,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
281.36,0.0,0.0,90,6598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
283.44,0.0,0.0,90,5773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
256.34,0.0,0.0,75,301,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
266.58,0.0,0.0,90,290,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
271.15,0.0,0.0,90,4893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
293.84,0.0,0.0,32,556,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
295.76,0.0,0.0,5,4756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
280.64,0.0,0.0,1,1508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
251.43,0.0,0.0,20,3797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
273.62,0.0,0.0,90,4630,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274.95,0.0,0.0,90,5842,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
290.68,0.0,0.0,40,4547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
275.03,0.0,0.0,75,2625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
271.09,0.0,0.0,90,1755,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
279.55,0.0,0.0,40,1704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
290.92,0.0,0.0,90,2631,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
289.07,0.0,0.0,90,3460,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
261.0,0.0,0.0,64,2043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
289.3,0.0,0.0,40,596,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
296.8640000000001,0.0,0.0,64,4096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
291.42,0.0,0.0,1,364,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
287.58,0.0,0.0,90,333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
275.62,0.0,0.0,75,616,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
274.58,0.0,0.0,90,5665,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
269.37,0.0,0.0,20,4644,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
266.41,0.0,0.0,20,3767,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
280.96,0.0,0.0,96,759,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
271.07,0.0,0.0,90,5663,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
258.39,0.0,0.0,1,558,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
253.29,0.0,0.0,1,2985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
296.63,0.0,0.0,8,4509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
298.1,0.0,0.0,1,5403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
294.44,0.0,0.0,1,880,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
277.22,0.0,0.0,90,5328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
278.94,0.0,0.0,90,2913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
275.28,0.0,0.0,75,5995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
263.82,0.0,0.0,64,5814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
285.28,0.0,0.0,75,4568,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
265.75,0.0,0.0,90,2335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
279.18,0.0,0.0,8,2622,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
263.4,0.0,0.0,90,691,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
278.08,0.0,0.0,75,2487,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
294.55,0.0,0.0,1,962,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
270.94,0.0,0.0,0,404,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
289.48,0.0,0.0,1,607,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
282.24,0.0,0.0,90,861,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
270.08,0.0,0.0,40,852,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
298.1670000000001,0.0,0.0,92,4100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
270.89,0.0,0.0,75,395,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
296.69,0.0,0.0,1,3045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
258.52,0.0,0.0,0,2682,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
276.65,0.0,0.0,75,4853,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
271.87,0.0,0.0,90,3587,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
264.03,0.0,0.0,75,4454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
279.85,0.0,0.0,90,3924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
282.8,0.0,0.0,1,6446,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
292.87,0.51,0.0,75,782,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
288.65,0.0,0.0,20,6434,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
269.08,0.0,0.0,40,4276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
294.29,3.56,0.0,92,3667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
293.0,2.19,0.0,90,1180,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
298.4,0.0,0.0,75,4855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
293.45,0.0,0.0,90,4757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
275.08,0.0,0.0,40,4746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
270.09,0.0,0.0,1,440,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
276.28,0.0,0.0,40,5227,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
277.05,0.0,0.0,40,5387,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
276.27,0.0,0.0,90,5187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
272.29,0.0,0.0,90,5690,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
300.22,0.0,0.0,75,6232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
263.3,0.0,0.0,1,4373,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
288.82,0.0,0.0,1,886,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
289.7,0.0,0.0,1,1830,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
272.82,0.0,0.0,1,6023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
290.16,0.0,0.0,1,1730,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
299.51,0.0,0.0,0,1893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
292.69,0.0,0.0,1,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274.4,0.0,0.0,1,2738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
289.46,0.0,0.0,1,5312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
262.5,0.0,0.0,90,463,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
272.46,0.0,0.0,90,6609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
252.15,0.0,0.0,1,4275,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
284.0,0.0,0.0,1,297,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
289.29,0.0,0.0,40,2734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
296.29,0.0,0.0,40,5871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
279.02,0.0,0.0,1,791,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
283.72,0.0,0.0,40,1164,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
264.08,0.0,0.0,90,4402,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
286.68,0.0,0.0,20,5103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
295.58,0.0,0.0,90,627,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
265.62,0.0,0.0,1,3760,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
280.66,0.0,0.0,92,2942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
278.74,0.0,0.0,90,3921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
287.03,0.0,0.0,1,1107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
272.81,0.0,0.0,90,4889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
281.0,0.0,0.0,5,4887,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
266.69,0.0,0.0,90,3226,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
296.82,0.0,0.0,20,2803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
271.29,0.0,0.0,40,338,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
277.1,0.0,0.0,99,391,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
280.94,0.0,0.0,40,5066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
268.29,0.0,0.0,75,4358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
290.86,0.0,0.0,1,459,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
291.24,0.0,0.0,1,5535,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
265.75,0.0,0.0,90,3200,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
275.08,0.0,0.0,90,5728,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
292.54,0.0,0.0,90,4732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
252.77,0.0,0.0,1,771,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
291.65,0.0,0.0,0,1284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
263.86,0.0,0.0,90,365,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
294.56,0.0,0.0,1,2224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
269.87,0.25,0.0,64,2107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
296.15,0.0,0.0,75,3363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
272.42,0.0,0.0,75,5549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
263.21,0.0,0.0,90,826,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
251.65,0.0,0.0,1,5315,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
289.86,0.0,0.0,90,5927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
273.74,0.0,0.06,90,4879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
256.22,0.0,0.0,0,1255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
283.36,0.0,0.0,90,4636,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
273.02,0.0,0.0,90,890,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
275.28,0.0,0.0,1,4679,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
267.84,0.0,0.0,64,284,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
292.3,0.0,0.0,75,1314,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
289.18,0.0,0.0,40,3078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
273.24,0.0,0.0,90,2866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
285.422,0.0,0.0,68,4948,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
275.48,0.0,0.0,90,2657,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
268.8,0.0,0.0,1,3090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
291.51,0.0,0.0,20,4592,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
297.24,0.25,0.0,1,4531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
281.49,0.0,0.0,1,368,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
296.57,0.0,0.0,0,5457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
292.9,0.0,0.0,76,1778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
263.35,0.0,0.0,5,4511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
272.08,0.0,0.0,1,497,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
282.2,0.0,0.0,75,2897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
278.51,0.0,0.0,90,6316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
294.54,0.0,0.0,80,324,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
289.08,0.0,0.0,1,5096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
285.59,0.0,0.0,40,5126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
285.37,0.0,0.0,20,341,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
259.57,0.0,0.0,40,4497,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
275.71,0.0,0.0,90,307,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
294.55,0.0,0.0,75,5606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
284.48,0.0,0.0,1,2881,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
276.793,0.0,0.0,64,5441,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
281.72,0.0,0.0,90,4716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
295.23,0.0,0.0,90,4751,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
255.63,0.0,0.0,20,331,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
292.25,0.25,0.0,90,3368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
250.57,0.0,0.0,1,351,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
295.17,0.79,0.0,1,626,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
286.19,0.0,0.0,76,6541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
297.42,0.0,0.0,1,1973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
279.4,0.0,0.0,1,401,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
287.92,0.25,0.0,92,5713,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
287.03,0.0,0.0,40,4584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
288.28,0.0,0.0,40,4712,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
262.0,0.0,0.0,1,3375,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
265.56,0.0,0.0,90,670,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
269.08,0.0,0.0,90,5498,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
280.73,0.0,0.0,90,5226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
268.96,0.0,0.0,90,4339,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
289.08,0.0,0.0,40,5979,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
284.72,0.3,0.0,1,902,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
293.35,0.0,0.0,1,1346,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
288.56,0.0,0.0,1,782,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
284.82,0.0,0.0,40,346,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
273.22,0.0,0.0,1,849,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
269.07,0.0,0.0,1,2474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
284.64,0.0,0.0,40,4239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
272.22,0.0,0.0,1,508,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
293.85,3.13,0.0,90,5199,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
259.34,0.0,0.0,90,2183,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
292.0,0.0,0.0,90,5125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
294.79,0.0,0.0,75,4791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
264.22,0.0,0.0,90,435,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
296.04,0.0,0.0,40,493,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
278.22,1.52,0.0,90,4884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
289.63,0.25,0.0,75,6567,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
295.13,0.0,0.0,1,6137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
288.79,0.0,0.0,75,4534,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
289.46,1.27,0.0,40,5153,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
266.35,0.0,0.0,90,5620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
289.96,0.0,0.0,92,2755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
289.86,0.0,0.0,40,4857,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
273.45,0.0,0.0,90,3814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274.08,0.0,0.0,90,2621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
284.58,1.6,0.0,90,2620,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
285.97,0.64,0.0,90,1180,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
291.74,0.0,0.0,40,1953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
299.88,0.0,0.0,90,4489,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
274.15,0.0,0.0,90,5787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
303.35,0.0,0.0,90,4365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
289.88,0.0,0.0,75,4824,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
276.43,0.0,0.0,64,4671,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
251.68,0.0,0.0,40,4288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
279.95,0.0,0.0,90,1120,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
277.86,0.0,0.0,75,4811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
294.56,0.0,0.0,1,1606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
273.61,0.0,0.0,64,2415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274.39,0.0,0.0,1,316,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
275.01,0.0,0.0,90,362,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
293.51,0.0,0.0,75,4789,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
290.08,0.25,0.0,90,400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
261.64,0.0,0.0,1,410,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
283.78,0.25,0.0,90,4510,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
295.7,0.0,0.0,90,631,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
303.44,0.0,0.0,1,4157,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
284.61,0.0,0.0,90,331,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
272.72,0.0,0.0,90,5315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
291.15,0.0,0.0,1,5450,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
287.3,0.0,0.0,90,5819,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
296.15,0.0,0.0,90,6182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
295.12,0.0,0.0,88,2822,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
269.28,0.0,0.0,90,4108,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
278.15,0.0,0.0,90,343,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
291.84,0.0,0.0,40,5739,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
281.15,0.0,0.0,1,4396,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
265.09,0.0,0.0,20,1198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
279.75,0.0,0.0,90,454,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
281.27,0.0,0.0,90,4196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
277.08,0.0,0.0,1,4286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
270.91,0.0,0.0,90,302,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
280.68,0.0,0.0,90,251,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
267.83,0.0,0.0,64,264,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
269.68,0.0,0.0,40,519,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
274.69,0.0,0.0,40,3292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
292.21,0.0,0.0,90,1363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
277.79,0.44,0.0,44,780,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
292.02,0.0,0.0,1,2736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
261.66,0.0,0.0,64,4841,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
295.25,0.0,0.0,1,4067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
275.08,0.0,0.0,90,5728,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
293.25,1.27,0.0,75,2527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
286.68,0.0,0.0,1,831,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
253.51,0.0,0.0,1,859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
293.97,0.0,0.0,75,3554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
286.65,0.0,0.0,1,451,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
253.77,0.0,0.0,90,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
287.84,0.8,0.0,90,5417,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
298.59,0.0,0.0,40,3152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
297.36,0.0,0.0,1,885,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
296.36,0.0,0.0,40,6221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
